reference,translation,metric,score
"Una extensa lista de actividades desplegadas a nivel nacional e inclusive en el exterior fueron llevadas adelante desde la Comisión integrada por varias instituciones, incluida la SPL, así como destacadas figuras de la cultura nacional.","En la ocasión, las autoridades analizaron las tareas enmarcadas en la lengua nativa y por ende a las dos lenguas indígenas en la actualidad las dos lenguas indígenas, así como las dos lenguas indígenas.",sacrebleu,4.99571536398542
Con mucho júbilo y entusiasmo los educandos de lengua materna guaraní recibieron este proyecto que por fin les tuvo en cuenta y la modalidad fue creciendo a un ritmo vertiginoso: en menos de un quinquenio llegó a más de 400 escuelas .,"Objetivo 2: Integrar a las traducciones en el sistema aglutinante, por lo cual le afecta a “ñembohory $s rehe” en Paraguay.",classic,4.681677772576592e-232
Con mucho júbilo y entusiasmo los educandos de lengua materna guaraní recibieron este proyecto que por fin les tuvo en cuenta y la modalidad fue creciendo a un ritmo vertiginoso: en menos de un quinquenio llegó a más de 400 escuelas .,"Objetivo 2: Integrar a las traducciones en el sistema aglutinante, por lo cual le afecta a “ñembohory $s rehe” en Paraguay.",one-gram,0.0011822473698312502
Con mucho júbilo y entusiasmo los educandos de lengua materna guaraní recibieron este proyecto que por fin les tuvo en cuenta y la modalidad fue creciendo a un ritmo vertiginoso: en menos de un quinquenio llegó a más de 400 escuelas .,"Objetivo 2: Integrar a las traducciones en el sistema aglutinante, por lo cual le afecta a “ñembohory $s rehe” en Paraguay.",sacrebleu,1.1925100498429422
"Es muy común que cuando los padres llevan al niño a la siguiente dosis de vacunación, el profesional de salud le tenga que renovar las anotaciones en otra libreta porque extravió la anterior.","No obstante, la primera vez que vamos a trabajar en el lugar donde vamos a trabajar en los últimos días o por lo que vamos a tener su repudio al 17,2%.",classic,1.2173666444459993e-231
"Es muy común que cuando los padres llevan al niño a la siguiente dosis de vacunación, el profesional de salud le tenga que renovar las anotaciones en otra libreta porque extravió la anterior.","No obstante, la primera vez que vamos a trabajar en el lugar donde vamos a trabajar en los últimos días o por lo que vamos a tener su repudio al 17,2%.",one-gram,0.004158092763074267
"Es muy común que cuando los padres llevan al niño a la siguiente dosis de vacunación, el profesional de salud le tenga que renovar las anotaciones en otra libreta porque extravió la anterior.","No obstante, la primera vez que vamos a trabajar en el lugar donde vamos a trabajar en los últimos días o por lo que vamos a tener su repudio al 17,2%.",sacrebleu,1.8795570273889124
"Las malas condiciones climáticas jugaron un papel decisivo que mermaron considerablemente la afluencia de visitantes durante los tres días que duró la feria de la producción, el trabajo y la industria, realizada en la zona de Loma Plata, ubicada a 440 km de la capital del país.",De acuerdo a los datos que deseen incursionar en aguas del río Paraguay en los últimos días por la que compuso la merienda escolar en Ciudad del Este.,classic,6.959525269670781e-232
"Las malas condiciones climáticas jugaron un papel decisivo que mermaron considerablemente la afluencia de visitantes durante los tres días que duró la feria de la producción, el trabajo y la industria, realizada en la zona de Loma Plata, ubicada a 440 km de la capital del país.",De acuerdo a los datos que deseen incursionar en aguas del río Paraguay en los últimos días por la que compuso la merienda escolar en Ciudad del Este.,one-gram,0.005415494079568059
"Las malas condiciones climáticas jugaron un papel decisivo que mermaron considerablemente la afluencia de visitantes durante los tres días que duró la feria de la producción, el trabajo y la industria, realizada en la zona de Loma Plata, ubicada a 440 km de la capital del país.",De acuerdo a los datos que deseen incursionar en aguas del río Paraguay en los últimos días por la que compuso la merienda escolar en Ciudad del Este.,sacrebleu,1.0715611059190304
Califican de “muy grave” la ley de DD.JJ. aprobada en Diputados,De acuerdo a los candidatos recibirán un acuerdo hasta la Fiscalía Mariscal López y su reemplazante.,classic,9.109159947227211e-232
Califican de “muy grave” la ley de DD.JJ. aprobada en Diputados,De acuerdo a los candidatos recibirán un acuerdo hasta la Fiscalía Mariscal López y su reemplazante.,one-gram,1.5258789062500007e-05
Califican de “muy grave” la ley de DD.JJ. aprobada en Diputados,De acuerdo a los candidatos recibirán un acuerdo hasta la Fiscalía Mariscal López y su reemplazante.,sacrebleu,2.719665272174911
"Cuando dije que sí, decidimos que nos casaríamos ese día.",No sabía más que todo el asunto.,classic,7.296382734947757e-232
"Cuando dije que sí, decidimos que nos casaríamos ese día.",No sabía más que todo el asunto.,one-gram,0.0002713198906834882
"Cuando dije que sí, decidimos que nos casaríamos ese día.",No sabía más que todo el asunto.,sacrebleu,3.983253478176822
"Motivados por contribuir con su comunidad, los voluntarios del comedor organizan una actividad para recaudar fondos a fin de equipar un taller de panadería y confitería, donde niños y jóvenes aprenderán este oficio.","En ese sentido, las autoridades beneficiadas con la fecha las autoridades nacionales para cubrir las calles para realizar todo el lugar para realizar todo lo que las personas puedan llegar a un gran territorio nacional.",classic,1.0592691162555667e-231
"Motivados por contribuir con su comunidad, los voluntarios del comedor organizan una actividad para recaudar fondos a fin de equipar un taller de panadería y confitería, donde niños y jóvenes aprenderán este oficio.","En ese sentido, las autoridades beneficiadas con la fecha las autoridades nacionales para cubrir las calles para realizar todo el lugar para realizar todo lo que las personas puedan llegar a un gran territorio nacional.",one-gram,0.0001705955851728446
"Motivados por contribuir con su comunidad, los voluntarios del comedor organizan una actividad para recaudar fondos a fin de equipar un taller de panadería y confitería, donde niños y jóvenes aprenderán este oficio.","En ese sentido, las autoridades beneficiadas con la fecha las autoridades nacionales para cubrir las calles para realizar todo el lugar para realizar todo lo que las personas puedan llegar a un gran territorio nacional.",sacrebleu,1.559480765382838
Sé que no hay razón para que ella no te lo diga.,"Si miramos la traducción por supuesto, pero no es posible .",classic,9.134374972545899e-232
Sé que no hay razón para que ella no te lo diga.,"Si miramos la traducción por supuesto, pero no es posible .",one-gram,6.236600753242688e-05
Sé que no hay razón para que ella no te lo diga.,"Si miramos la traducción por supuesto, pero no es posible .",sacrebleu,3.7052472057637615
"Contiene además, una reseña de la vida institucional de la entidad, escrita por el vicepresidente, Almidio Aquino.",Este jueves realizado este sábado sobre la sede central del covid-19.,classic,5.797920459331518e-232
"Contiene además, una reseña de la vida institucional de la entidad, escrita por el vicepresidente, Almidio Aquino.",Este jueves realizado este sábado sobre la sede central del covid-19.,one-gram,3.958597628473528e-05
"Contiene además, una reseña de la vida institucional de la entidad, escrita por el vicepresidente, Almidio Aquino.",Este jueves realizado este sábado sobre la sede central del covid-19.,sacrebleu,1.902337345686792
Estudiantes presentarán planes de emprendimientos para superar la pandemia,SPL informa sobre la marcha desde las 21:00.,classic,9.55980462367717e-232
Estudiantes presentarán planes de emprendimientos para superar la pandemia,SPL informa sobre la marcha desde las 21:00.,one-gram,0.00021545334535756739
Estudiantes presentarán planes de emprendimientos para superar la pandemia,SPL informa sobre la marcha desde las 21:00.,sacrebleu,3.7477767366779213
La videograbadora solo funciona durante aproximadamente una semana y luego se rompe nuevamente.,Un niño debe tener una hermana que tiene una aureola,classic,7.58961907326157e-232
La videograbadora solo funciona durante aproximadamente una semana y luego se rompe nuevamente.,Un niño debe tener una hermana que tiene una aureola,one-gram,7.408182206817185e-05
La videograbadora solo funciona durante aproximadamente una semana y luego se rompe nuevamente.,Un niño debe tener una hermana que tiene una aureola,sacrebleu,2.812739937159535
Ejecutivo veta ajustes de salarios en Presupuesto,Exigen apoyo al Senado en prisión,classic,9.853445011990208e-232
Ejecutivo veta ajustes de salarios en Presupuesto,Exigen apoyo al Senado en prisión,one-gram,0.0006531494790822641
Ejecutivo veta ajustes de salarios en Presupuesto,Exigen apoyo al Senado en prisión,sacrebleu,6.870636427700047
Lo importante serán las ideas y no la forma como se han expresado .,Se parecerá lo más posible por la oración .,classic,7.176794039009363e-232
Lo importante serán las ideas y no la forma como se han expresado .,Se parecerá lo más posible por la oración .,one-gram,0.001399185296722896
Lo importante serán las ideas y no la forma como se han expresado .,Se parecerá lo más posible por la oración .,sacrebleu,3.2530620447891696
"De acuerdo con los datos a los accedió ABC Color, Becker Pessolani habría modificado de forma unilateral el pliego de bases y condiciones para favorecer a una empresa en una licitación.","De acuerdo a los datos, la imputación estaba en Buenos Aires donde hay dinero en Buenos Aires debido a que en ese sentido informó que la misma está realizando.",classic,4.8543063009753e-155
"De acuerdo con los datos a los accedió ABC Color, Becker Pessolani habría modificado de forma unilateral el pliego de bases y condiciones para favorecer a una empresa en una licitación.","De acuerdo a los datos, la imputación estaba en Buenos Aires donde hay dinero en Buenos Aires debido a que en ese sentido informó que la misma está realizando.",one-gram,0.0017102581408916582
"De acuerdo con los datos a los accedió ABC Color, Becker Pessolani habría modificado de forma unilateral el pliego de bases y condiciones para favorecer a una empresa en una licitación.","De acuerdo a los datos, la imputación estaba en Buenos Aires donde hay dinero en Buenos Aires debido a que en ese sentido informó que la misma está realizando.",sacrebleu,4.31061961713752
El director de la institución comentó que hasta el momento está en conocimiento de 20 denuncias concretas que serán verificadas para la posterior aplicación de sanciones.,El presidente Mario Abdo Benítez presentó su apoyo a la calle por la que invitan a apoyar la medida.,classic,8.537519152881823e-232
El director de la institución comentó que hasta el momento está en conocimiento de 20 denuncias concretas que serán verificadas para la posterior aplicación de sanciones.,El presidente Mario Abdo Benítez presentó su apoyo a la calle por la que invitan a apoyar la medida.,one-gram,0.001359008995244453
El director de la institución comentó que hasta el momento está en conocimiento de 20 denuncias concretas que serán verificadas para la posterior aplicación de sanciones.,El presidente Mario Abdo Benítez presentó su apoyo a la calle por la que invitan a apoyar la medida.,sacrebleu,2.017521553928156
"Sobre dicha construcción señalan que es un “verdadero patrimonio arquitectónico, histórico y cultural, representativo de lazos de integración regional en la época de la independencia de nuestra región”.","En la ocasión, el Ministerio del Ambiente y Desarrollo Sostenible (MADES), en Paraguay ya está trabajando en las redes sociales.",classic,7.599995682492794e-232
"Sobre dicha construcción señalan que es un “verdadero patrimonio arquitectónico, histórico y cultural, representativo de lazos de integración regional en la época de la independencia de nuestra región”.","En la ocasión, el Ministerio del Ambiente y Desarrollo Sostenible (MADES), en Paraguay ya está trabajando en las redes sociales.",one-gram,0.00033934952330554237
"Sobre dicha construcción señalan que es un “verdadero patrimonio arquitectónico, histórico y cultural, representativo de lazos de integración regional en la época de la independencia de nuestra región”.","En la ocasión, el Ministerio del Ambiente y Desarrollo Sostenible (MADES), en Paraguay ya está trabajando en las redes sociales.",sacrebleu,1.854328621300745
"Ingrese al especial, haciendo clic aquí.","Los pasaportes cuestan G. 199.000, y el pyno’i (ortiga) para preparar.",classic,0.0
"Ingrese al especial, haciendo clic aquí.","Los pasaportes cuestan G. 199.000, y el pyno’i (ortiga) para preparar.",one-gram,0.0
"Ingrese al especial, haciendo clic aquí.","Los pasaportes cuestan G. 199.000, y el pyno’i (ortiga) para preparar.",sacrebleu,2.908317710573757
"Pleno de bondad,",personería jurídica,classic,0.0
"Pleno de bondad,",personería jurídica,one-gram,0.0
"Pleno de bondad,",personería jurídica,sacrebleu,0.0
"La ministra de la Secretaría de Políticas Lingũísticas (SPL), Ladislaa Alcaraz de Silvero, recibió este viernes en su desapcho al actual presidente de la Academia de la Lengua Guaraní, Carlos Ferreira, y al vicepresidente de la misma nucleación, Feliciano Acosta.","La reunión a su cargo a su cargo acompañada por la ministra Alcaraz acompañó a su cargo a su cargo a su cargo acompañada por la directora del Cabildo, en Asunción.",classic,9.394137560290634e-232
"La ministra de la Secretaría de Políticas Lingũísticas (SPL), Ladislaa Alcaraz de Silvero, recibió este viernes en su desapcho al actual presidente de la Academia de la Lengua Guaraní, Carlos Ferreira, y al vicepresidente de la misma nucleación, Feliciano Acosta.","La reunión a su cargo a su cargo acompañada por la ministra Alcaraz acompañó a su cargo a su cargo a su cargo acompañada por la directora del Cabildo, en Asunción.",one-gram,0.0019447325800049766
"La ministra de la Secretaría de Políticas Lingũísticas (SPL), Ladislaa Alcaraz de Silvero, recibió este viernes en su desapcho al actual presidente de la Academia de la Lengua Guaraní, Carlos Ferreira, y al vicepresidente de la misma nucleación, Feliciano Acosta.","La reunión a su cargo a su cargo acompañada por la ministra Alcaraz acompañó a su cargo a su cargo a su cargo acompañada por la directora del Cabildo, en Asunción.",sacrebleu,1.2347309502940544
El taller fue desarrollado por el Sr. Sergio Carrón de la IMPROVE.,El taller fue dirigido a los funcionarios lingũísticos del Paraguay.,classic,3.021216862321567e-78
El taller fue desarrollado por el Sr. Sergio Carrón de la IMPROVE.,El taller fue dirigido a los funcionarios lingũísticos del Paraguay.,one-gram,0.00663171909993165
El taller fue desarrollado por el Sr. Sergio Carrón de la IMPROVE.,El taller fue dirigido a los funcionarios lingũísticos del Paraguay.,sacrebleu,11.412735515545796
"A renglón seguido, dijo que “independientemente a que yo pueda estar, o no, voy a hacer lo que tengo que hacer para hacer respetar la Constitución y si eso significa que me tenga que costar salir al día siguiente del Senado, pues lo voy a hacer”, alegó.","Sin embargo, vemos que, en la zona, no le alcanzó, lo que planteamos es básicamente en los zócalos del automotor que fue protegida y una verdadera vuelta para hacer que, debido a las cosas, para que los aumentos.",classic,4.065127439657972e-155
"A renglón seguido, dijo que “independientemente a que yo pueda estar, o no, voy a hacer lo que tengo que hacer para hacer respetar la Constitución y si eso significa que me tenga que costar salir al día siguiente del Senado, pues lo voy a hacer”, alegó.","Sin embargo, vemos que, en la zona, no le alcanzó, lo que planteamos es básicamente en los zócalos del automotor que fue protegida y una verdadera vuelta para hacer que, debido a las cosas, para que los aumentos.",one-gram,0.0037844815658306737
"A renglón seguido, dijo que “independientemente a que yo pueda estar, o no, voy a hacer lo que tengo que hacer para hacer respetar la Constitución y si eso significa que me tenga que costar salir al día siguiente del Senado, pues lo voy a hacer”, alegó.","Sin embargo, vemos que, en la zona, no le alcanzó, lo que planteamos es básicamente en los zócalos del automotor que fue protegida y una verdadera vuelta para hacer que, debido a las cosas, para que los aumentos.",sacrebleu,2.8419717751885027
"El plazo para el cumplimiento de una de ellas –la liberación de los condenados Carmen Villalba y Alcides Oviedo Brítez– venció anoche, en tanto que la otra exigencia –la entrega de dos millones de dólares en alimentos a cuarenta comunidades– tenía que ser atendida dentro de ocho días.","En el mismo tiempo, la obra fue impulsada por ABC Color en un lugar por lo que el día pasado, por lo artístico, dijo que el año pasado, por lo cual desde hace unos G. 3.600 en las redes sociales.",classic,9.282655688602082e-232
"El plazo para el cumplimiento de una de ellas –la liberación de los condenados Carmen Villalba y Alcides Oviedo Brítez– venció anoche, en tanto que la otra exigencia –la entrega de dos millones de dólares en alimentos a cuarenta comunidades– tenía que ser atendida dentro de ocho días.","En el mismo tiempo, la obra fue impulsada por ABC Color en un lugar por lo que el día pasado, por lo artístico, dijo que el año pasado, por lo cual desde hace unos G. 3.600 en las redes sociales.",one-gram,0.00041448244374572835
"El plazo para el cumplimiento de una de ellas –la liberación de los condenados Carmen Villalba y Alcides Oviedo Brítez– venció anoche, en tanto que la otra exigencia –la entrega de dos millones de dólares en alimentos a cuarenta comunidades– tenía que ser atendida dentro de ocho días.","En el mismo tiempo, la obra fue impulsada por ABC Color en un lugar por lo que el día pasado, por lo artístico, dijo que el año pasado, por lo cual desde hace unos G. 3.600 en las redes sociales.",sacrebleu,1.2252928416809885
"El Consejo Económico y Social (ECOSOC) quedó conformado por Liberia, Libia, Madagascar, Nigeria, Zimbabwe, Indonesia, Japón, Islas Salomón, Bulgaria, Argentina, Bolivia, Guatemala, México, Austria, Francia, Alemania, Portugal e Inglaterra.","El canciller Luis Castiglioni informó este jueves que este año realizado esta tarde por el Centro Cultural organizado por el barrio San Pedro, debido a la pista aledaña al concluir la pista local.",classic,9.039352811507815e-232
"El Consejo Económico y Social (ECOSOC) quedó conformado por Liberia, Libia, Madagascar, Nigeria, Zimbabwe, Indonesia, Japón, Islas Salomón, Bulgaria, Argentina, Bolivia, Guatemala, México, Austria, Francia, Alemania, Portugal e Inglaterra.","El canciller Luis Castiglioni informó este jueves que este año realizado esta tarde por el Centro Cultural organizado por el barrio San Pedro, debido a la pista aledaña al concluir la pista local.",one-gram,1.3491623809680413e-05
"El Consejo Económico y Social (ECOSOC) quedó conformado por Liberia, Libia, Madagascar, Nigeria, Zimbabwe, Indonesia, Japón, Islas Salomón, Bulgaria, Argentina, Bolivia, Guatemala, México, Austria, Francia, Alemania, Portugal e Inglaterra.","El canciller Luis Castiglioni informó este jueves que este año realizado esta tarde por el Centro Cultural organizado por el barrio San Pedro, debido a la pista aledaña al concluir la pista local.",sacrebleu,1.0300490489078622
"A pesar del irregular procedimiento, las autoridades del Centro Educativo, así como los adolescentes que permanecen en la Institución cooperaron en todo momento con la comitiva fiscal y judicial, aunque en el procedimiento algunas pertenencias sufrieron daños”, dice el Ministerio.","De esta manera, el presidente Mario Abdo Benítez dijo a que las autoridades nacionales con miras a las autoridades nacionales y con relación a las autoridades estatales.",classic,2.802341121810489e-155
"A pesar del irregular procedimiento, las autoridades del Centro Educativo, así como los adolescentes que permanecen en la Institución cooperaron en todo momento con la comitiva fiscal y judicial, aunque en el procedimiento algunas pertenencias sufrieron daños”, dice el Ministerio.","De esta manera, el presidente Mario Abdo Benítez dijo a que las autoridades nacionales con miras a las autoridades nacionales y con relación a las autoridades estatales.",one-gram,0.0015067638576653864
"A pesar del irregular procedimiento, las autoridades del Centro Educativo, así como los adolescentes que permanecen en la Institución cooperaron en todo momento con la comitiva fiscal y judicial, aunque en el procedimiento algunas pertenencias sufrieron daños”, dice el Ministerio.","De esta manera, el presidente Mario Abdo Benítez dijo a que las autoridades nacionales con miras a las autoridades nacionales y con relación a las autoridades estatales.",sacrebleu,2.0961191516623003
"Hay familias que aún no están afectadas, pero que ya se trasladaron por medidas de precaución”, puntualizó.",De acuerdo para evitar que los taxistas están en San Bernardino.,classic,6.8949282624564e-232
"Hay familias que aún no están afectadas, pero que ya se trasladaron por medidas de precaución”, puntualizó.",De acuerdo para evitar que los taxistas están en San Bernardino.,one-gram,0.0006333756205557647
"Hay familias que aún no están afectadas, pero que ya se trasladaron por medidas de precaución”, puntualizó.",De acuerdo para evitar que los taxistas están en San Bernardino.,sacrebleu,2.2882399068641384
"“Es conseguir que para la comunidad global Asunción sea un destino que esté en el mapa de sus posibilidades de inversión, por tanto es una buena manera de captar inversión extranjera”, dijo.","El nombre del año pasado, es un gran valle, es una verdadera tragedia, según los requisitos y un verdadero patriota, lo que le corresponde al terrorismo y la que le corresponde en nuestro país.",classic,4.192262916522903e-155
"“Es conseguir que para la comunidad global Asunción sea un destino que esté en el mapa de sus posibilidades de inversión, por tanto es una buena manera de captar inversión extranjera”, dijo.","El nombre del año pasado, es un gran valle, es una verdadera tragedia, según los requisitos y un verdadero patriota, lo que le corresponde al terrorismo y la que le corresponde en nuestro país.",one-gram,0.0017967038229906248
"“Es conseguir que para la comunidad global Asunción sea un destino que esté en el mapa de sus posibilidades de inversión, por tanto es una buena manera de captar inversión extranjera”, dijo.","El nombre del año pasado, es un gran valle, es una verdadera tragedia, según los requisitos y un verdadero patriota, lo que le corresponde al terrorismo y la que le corresponde en nuestro país.",sacrebleu,2.8209110765918006
"Retamozo argumentó urgencia de la institución y derecho de propiedad exclusivo del oferente para justificar una contratación directa, pero en un informe de Contrataciones Públicas recalca que Puertos no pudo acreditar la urgencia ni tampoco se demostró un derecho exclusivo de SIF América sobre el sistema proveído.",La organización fue impulsada por ABC Color para el que los funcionarios deberán trabajar en relación a la Dirección del Ambiente y la entidad para que la institución ha sido sometido a un acuerdo para que los US$ 500 millones para realizar la economía.,classic,3.756911332152919e-155
"Retamozo argumentó urgencia de la institución y derecho de propiedad exclusivo del oferente para justificar una contratación directa, pero en un informe de Contrataciones Públicas recalca que Puertos no pudo acreditar la urgencia ni tampoco se demostró un derecho exclusivo de SIF América sobre el sistema proveído.",La organización fue impulsada por ABC Color para el que los funcionarios deberán trabajar en relación a la Dirección del Ambiente y la entidad para que la institución ha sido sometido a un acuerdo para que los US$ 500 millones para realizar la economía.,one-gram,0.0024921736889288557
"Retamozo argumentó urgencia de la institución y derecho de propiedad exclusivo del oferente para justificar una contratación directa, pero en un informe de Contrataciones Públicas recalca que Puertos no pudo acreditar la urgencia ni tampoco se demostró un derecho exclusivo de SIF América sobre el sistema proveído.",La organización fue impulsada por ABC Color para el que los funcionarios deberán trabajar en relación a la Dirección del Ambiente y la entidad para que la institución ha sido sometido a un acuerdo para que los US$ 500 millones para realizar la economía.,sacrebleu,2.2804956700779386
Otra aplicación de las memorias de traducción (aunque normalmente no se llaman “memorias de traducción” en este campo) es la traducción automática (TA) .,Mi abuelo era un beneficio o me refiero a que la pequeña era para ser mi papá.,classic,5.94386522791812e-232
Otra aplicación de las memorias de traducción (aunque normalmente no se llaman “memorias de traducción” en este campo) es la traducción automática (TA) .,Mi abuelo era un beneficio o me refiero a que la pequeña era para ser mi papá.,one-gram,7.931898988205673e-06
Otra aplicación de las memorias de traducción (aunque normalmente no se llaman “memorias de traducción” en este campo) es la traducción automática (TA) .,Mi abuelo era un beneficio o me refiero a que la pequeña era para ser mi papá.,sacrebleu,1.4653947328713741
"Así mismo, valorar la importancia del aprendizaje de la lengua guaraní como herramienta fundamental, para la comunicación efectiva, con los usuarios del Estado.","Así mismo, las políticas lingũísticas para la normalización del uso oral y escrito del guaraní como lengua oficial en la lengua guaraní en las dos lenguas indígenas.",classic,2.8216901929356466e-78
"Así mismo, valorar la importancia del aprendizaje de la lengua guaraní como herramienta fundamental, para la comunicación efectiva, con los usuarios del Estado.","Así mismo, las políticas lingũísticas para la normalización del uso oral y escrito del guaraní como lengua oficial en la lengua guaraní en las dos lenguas indígenas.",one-gram,0.018816764231589202
"Así mismo, valorar la importancia del aprendizaje de la lengua guaraní como herramienta fundamental, para la comunicación efectiva, con los usuarios del Estado.","Así mismo, las políticas lingũísticas para la normalización del uso oral y escrito del guaraní como lengua oficial en la lengua guaraní en las dos lenguas indígenas.",sacrebleu,10.601317434781206
"La intendenta de CDE, Sandra McLeod, presentó su renuncia al cargo hoy, pero en su nota oficial dijo que la decisión depende de si los Diputados deciden o no la intervención de la Comuna.",La imputación fue ordenada por el Partido Colorado para que la empresa fue adjudicada a la fiscala General para la Corte por Cámara Baja.,classic,3.0337089529089366e-155
"La intendenta de CDE, Sandra McLeod, presentó su renuncia al cargo hoy, pero en su nota oficial dijo que la decisión depende de si los Diputados deciden o no la intervención de la Comuna.",La imputación fue ordenada por el Partido Colorado para que la empresa fue adjudicada a la fiscala General para la Corte por Cámara Baja.,one-gram,0.001241878236747918
"La intendenta de CDE, Sandra McLeod, presentó su renuncia al cargo hoy, pero en su nota oficial dijo que la decisión depende de si los Diputados deciden o no la intervención de la Comuna.",La imputación fue ordenada por el Partido Colorado para que la empresa fue adjudicada a la fiscala General para la Corte por Cámara Baja.,sacrebleu,2.3569845918587657
"Nuestro partido es así también”, lamentó Celeste Amarilla .","Por eso, es posible así que las personas no pueden ser muy importante .",classic,1.2395288183339461e-231
"Nuestro partido es así también”, lamentó Celeste Amarilla .","Por eso, es posible así que las personas no pueden ser muy importante .",one-gram,0.002108496459808412
"Nuestro partido es así también”, lamentó Celeste Amarilla .","Por eso, es posible así que las personas no pueden ser muy importante .",sacrebleu,3.716499092256817
"Mientras que el candidato Q aumentó de 37% del último corte a 37,4%.",Se necesitará mayoría absoluta para aterrizar el Círculo.,classic,5.798314605122797e-232
"Mientras que el candidato Q aumentó de 37% del último corte a 37,4%.",Se necesitará mayoría absoluta para aterrizar el Círculo.,one-gram,0.0001306790596970192
"Mientras que el candidato Q aumentó de 37% del último corte a 37,4%.",Se necesitará mayoría absoluta para aterrizar el Círculo.,sacrebleu,2.6048484532717215
"Significó que se debe proveer de materia prima a las industrias, para apuntalar una actividad que puede generar miles de puestos de trabajo para los compatriotas.",Añadió que para ello no existe una persona pública para verificar la música del Estado y para la economía para acceder a los damnificados.,classic,1.1852285898528657e-231
"Significó que se debe proveer de materia prima a las industrias, para apuntalar una actividad que puede generar miles de puestos de trabajo para los compatriotas.",Añadió que para ello no existe una persona pública para verificar la música del Estado y para la economía para acceder a los damnificados.,one-gram,0.003593923494645795
"Significó que se debe proveer de materia prima a las industrias, para apuntalar una actividad que puede generar miles de puestos de trabajo para los compatriotas.",Añadió que para ello no existe una persona pública para verificar la música del Estado y para la economía para acceder a los damnificados.,sacrebleu,2.1728949814734473
"Será sobre Colón esquina Milano, donde inaugurarán un mural pintado por artistas internacionales.","Por su parte, el Ejecutivo fue elegido para que la empresa paraguaya conocida como miembro del país.",classic,0.0
"Será sobre Colón esquina Milano, donde inaugurarán un mural pintado por artistas internacionales.","Por su parte, el Ejecutivo fue elegido para que la empresa paraguaya conocida como miembro del país.",one-gram,0.0
"Será sobre Colón esquina Milano, donde inaugurarán un mural pintado por artistas internacionales.","Por su parte, el Ejecutivo fue elegido para que la empresa paraguaya conocida como miembro del país.",sacrebleu,2.4074859035470344
"Por volumen de inversión resultados son pésimos, ya que fábrica trabaja a 1/3 de supuesta capacidad.","El evento fue organizado por la Unión Europea vestida a las 20:00, y hasta la calle Mariscal López Moreira.",classic,8.726094729337945e-232
"Por volumen de inversión resultados son pésimos, ya que fábrica trabaja a 1/3 de supuesta capacidad.","El evento fue organizado por la Unión Europea vestida a las 20:00, y hasta la calle Mariscal López Moreira.",one-gram,7.67336039471765e-06
"Por volumen de inversión resultados son pésimos, ya que fábrica trabaja a 1/3 de supuesta capacidad.","El evento fue organizado por la Unión Europea vestida a las 20:00, y hasta la calle Mariscal López Moreira.",sacrebleu,2.1671320168371846
Estas seguro de querer eliminar este video perfil de este perfil?,Hay un anuncio pasa desde este grupo,classic,6.325072941044999e-232
Estas seguro de querer eliminar este video perfil de este perfil?,Hay un anuncio pasa desde este grupo,one-gram,0.00023520121699615115
Estas seguro de querer eliminar este video perfil de este perfil?,Hay un anuncio pasa desde este grupo,sacrebleu,3.2149545730574576
"Fernández insistió en que solo quiere ocuparse de su pueblo que tiene tantas necesidades, y la Municipalidad debe atender los reclamos de la ciudadanía; “no es una empresa familiar donde uno sale y puede entrar otro del entorno”.","Por otra parte, señaló que la gente no escapó a sus clientes y por lo que respecta a los datos, por lo que respecta a los funcionarios públicos por la que criticaban a la Fiscalía por la que gozan.",classic,1.1409851298103347e-231
"Fernández insistió en que solo quiere ocuparse de su pueblo que tiene tantas necesidades, y la Municipalidad debe atender los reclamos de la ciudadanía; “no es una empresa familiar donde uno sale y puede entrar otro del entorno”.","Por otra parte, señaló que la gente no escapó a sus clientes y por lo que respecta a los datos, por lo que respecta a los funcionarios públicos por la que criticaban a la Fiscalía por la que gozan.",one-gram,0.0005602044746332414
"Fernández insistió en que solo quiere ocuparse de su pueblo que tiene tantas necesidades, y la Municipalidad debe atender los reclamos de la ciudadanía; “no es una empresa familiar donde uno sale y puede entrar otro del entorno”.","Por otra parte, señaló que la gente no escapó a sus clientes y por lo que respecta a los datos, por lo que respecta a los funcionarios públicos por la que criticaban a la Fiscalía por la que gozan.",sacrebleu,1.4687168144827005
"El arzobispo católico de Asunción, Mons. Edmundo Valenzuela, exhortó en estos días santos a participar activamente de las próximas elecciones generales y a que se opte por aquellos candidatos que prioricen el bien común.",En el año 1955 que trabaja desde este jueves en la plaza del río Paraguay en Alto Paraná y la Unión Europea en Asunción para dar a su cargo y para las elecciones horas.,classic,1.227193663866655e-231
"El arzobispo católico de Asunción, Mons. Edmundo Valenzuela, exhortó en estos días santos a participar activamente de las próximas elecciones generales y a que se opte por aquellos candidatos que prioricen el bien común.",En el año 1955 que trabaja desde este jueves en la plaza del río Paraguay en Alto Paraná y la Unión Europea en Asunción para dar a su cargo y para las elecciones horas.,one-gram,0.0017967038229906248
"El arzobispo católico de Asunción, Mons. Edmundo Valenzuela, exhortó en estos días santos a participar activamente de las próximas elecciones generales y a que se opte por aquellos candidatos que prioricen el bien común.",En el año 1955 que trabaja desde este jueves en la plaza del río Paraguay en Alto Paraná y la Unión Europea en Asunción para dar a su cargo y para las elecciones horas.,sacrebleu,1.6787563663687457
